Delta_T_C_scaled,Rload_ohm_scaled,Seebeck_V_per_K_scaled,Power_W_scaled,Efficiency_%_scaled
0.5182873149259704,0.7957894736842106,0.0,0.015752237291507855,0.021431174744460428
0.5642256902761105,0.2573684210526315,0.5,0.06326800613798662,0.09344749287757587
0.11668667466986793,0.7468421052631578,0.5,0.0032187204871805004,0.009716876750932161
0.6270108043217288,0.13157894736842105,1.0,0.15233998849869296,0.21351933477667218
0.1141656662665066,0.49157894736842106,1.0,0.006432353701859637,0.0219616820783367
0.08455382152861146,0.7357894736842105,0.5,0.0024418692458594102,0.008292912516623457
0.44081632653061226,0.7636842105263157,1.0,0.01971964671847475,0.03212166982682122
0.7039615846338536,0.7994736842105263,0.5,0.03167508020425619,0.03660853749530593
0.6332933173269308,0.24684210526315792,0.0,0.06306303714054992,0.08488929709081613
0.03417366946778713,0.8926315789473684,0.0,0.0005377433282192443,0.0018051317514810334
0.7948779511804722,0.5910526315789473,0.0,0.04145705987260522,0.044339756731939815
0.6058023209283714,0.34736842105263155,0.5,0.054362831472340695,0.075204260958284
0.7341736694677872,0.1957894736842105,1.0,0.1440672485980299,0.17781231342020848
0.1891156462585034,0.7942105263157895,0.5,0.005040442666604707,0.012279822152610415
0.01912765106042416,0.4694736842105263,0.5,0.002076766893806964,0.010678404252223642
0.833733493397359,0.6689473684210527,1.0,0.06011174757382663,0.06382438345860354
0.2633453381352541,0.8978947368421051,1.0,0.008267678387481395,0.017553828720635024
0.23853541416566626,0.43999999999999995,1.0,0.015069966771120782,0.037281389511202925
0.11740696278511403,0.3721052631578947,0.0,0.0054983295996838405,0.01818752464905162
0.6956382553021208,0.41842105263157886,0.5,0.05707808877052605,0.0706223730885935
0.44337735094037617,0.9763157894736842,0.0,0.010059655466107542,0.01417615352718033
0.8161664665866346,0.5447368421052632,0.5,0.05794940298792825,0.0625146519210612
0.7771908763505402,0.38631578947368417,1.0,0.08880680980468966,0.10268532989013997
0.8501000400160066,0.7705263157894737,0.0,0.03597798005064728,0.03549214799812493
0.833293317326931,0.26210526315789473,0.5,0.11475482284370278,0.12653153302416748
0.041176470588235314,0.5736842105263158,0.0,0.0015033588872520182,0.006310534044355741
0.5751900760304121,0.35631578947368414,0.0,0.03957592963981275,0.05581635052014176
0.11772709083633454,0.2747368421052631,0.5,0.009471883645651429,0.03297637827692263
0.31084433773509407,0.7147368421052631,0.5,0.01054793645169148,0.02062398099747522
0.3098039215686274,0.428421052631579,0.5,0.017387169325160885,0.036574728693373235
0.8907563025210083,0.4689473684210526,0.0,0.062012838837800004,0.06222392407092563
0.8686674669867949,0.5794736842105264,0.5,0.06061665799029121,0.062091910975866686
0.17286914765906364,0.618421052631579,0.5,0.006011047174433829,0.016173479731505597
0.9898359343737497,0.21368421052631575,1.0,0.21853030746031113,0.21243296992572658
0.4400960384153662,0.6068421052631578,0.0,0.01611829318863924,0.02549765878900298
0.7286914765906363,0.42263157894736836,0.0,0.049120808491933336,0.05772966828270983
0.7671868747499,0.5373684210526315,0.5,0.05306629257562441,0.06001585645629635
0.28583433373349343,0.1705263157894737,1.0,0.04265392330306187,0.10031072085237322
0.45950380152060827,0.2263157894736842,1.0,0.06336684421847971,0.10946075414987681
0.2498999599839936,0.5805263157894736,1.0,0.01214672120960212,0.028482321157293128
0.08907563025210086,0.5163157894736843,0.0,0.002998025531687794,0.010343181111976433
0.9655462184873949,0.15473684210526314,1.0,0.2695601585286028,0.26888344921475776
0.02200880352140855,0.2421052631578947,1.0,0.005852707878268969,0.03059639043929474
0.7697078831532613,0.08947368421052632,0.0,0.1819394835918015,0.21735503945329793
0.8405762304921971,0.2726315789473684,1.0,0.13646030552705657,0.1503245941879526
0.575030012004802,0.1331578947368421,0.0,0.08835970731139266,0.130425307258749
0.649139655862345,0.035789473684210524,1.0,0.3358602603312635,0.46393241877776703
0.6741496598639456,0.7321052631578948,0.0,0.025862843401745834,0.03019203581026826
0.515326130452181,0.21000000000000002,1.0,0.07944074773141505,0.12705836739294019
0.5487795118047218,0.6599999999999999,0.0,0.020693341478009594,0.028121701639877282
0.53109243697479,0.634736842105263,0.0,0.02044026149518352,0.028544445084889673
0.3328531412565026,0.7110526315789474,0.0,0.009217840777232967,0.01655380784904851
0.47230892356942783,0.5557894736842106,0.5,0.024302722890935276,0.038399962128763246
0.16342537014805925,0.4457894736842105,0.0,0.006266288642194673,0.017589590614763867
0.06282513005202078,0.9189473684210527,0.0,0.0008997748964863789,0.002551337986267794
0.8823129251700681,0.9973684210526315,1.0,0.04501878798846569,0.044148463894996194
0.6729491796718687,0.6321052631578947,1.0,0.044911912529114445,0.056104214931014876
0.6671868747498999,0.27947368421052626,1.0,0.0924883222913537,0.12154010284478517
0.9387755102040816,0.5447368421052632,0.0,0.058964449134379024,0.05616141067450874
0.7749099639855943,0.6636842105263157,0.0,0.03562684553049294,0.03828931775672611
0.8684273709483794,0.6478947368421053,1.0,0.06625032751613424,0.06835683219735804
0.9076030412164868,0.2989473684210526,0.5,0.11806286064450563,0.12116043944506164
0.13973589435774308,0.007368421052631573,0.5,0.06468293412706995,0.22293802336633828
0.6324529811924771,0.4147368421052632,0.0,0.039941581035078166,0.052063930814762995
0.4099639855942377,0.41684210526315785,0.0,0.020855713140053595,0.03627238450377335
0.13241296518607443,0.11947368421052632,0.0,0.01670677504165146,0.0570229106664003
0.08171268507402962,0.5521052631578947,0.0,0.0025650140266426174,0.008957886405669356
0.006202480992396953,0.1863157894736842,0.5,0.0050191604698576475,0.028636660655620094
0.5864345738295318,0.421578947368421,0.5,0.04346815364619703,0.06079358911950802
0.04417767106842738,0.08473684210526314,0.0,0.010954996730343725,0.051992788651544324
0.7256502601040415,0.7294736842105263,0.5,0.03633770436264499,0.041572850929311615
0.7981192476990797,0.3568421052631579,1.0,0.0994458938244277,0.11303359730237693
0.8218087234893958,0.30894736842105264,1.0,0.11822604232393209,0.13205066835260237
0.26298519407763105,0.7436842105263157,1.0,0.010058582329502689,0.02215548503231863
0.22981192476990797,0.6984210526315788,1.0,0.009099965380230297,0.021709611076467204
0.36566626650660267,0.8831578947368421,1.0,0.01306301470900215,0.023282291863151255
0.19875950380152063,0.6963157894736842,0.5,0.00618552860506688,0.01523227614274796
0.8185274109643859,0.591578947368421,1.0,0.06545876682016963,0.07109343847974064
0.007282913165266081,0.19421052631578947,1.0,0.006137001278351334,0.0348394713846009
0.8030412164865948,0.36736842105263157,1.0,0.09789530609467491,0.11061587552087268
0.6849139655862346,0.1336842105263158,0.0,0.11517623803399836,0.1493654173852074
0.5506202480992397,0.9826315789473685,0.5,0.017516089955917653,0.023020941561438586
0.2725890356142457,0.3294736842105263,1.0,0.02309330772544517,0.05425673911135046
0.8941576630652261,0.11578947368421053,0.0,0.19550883102608915,0.2066192726185548
0.22208883553421366,0.3,0.0,0.01291379128404544,0.032927149063880244
0.21988795518207283,0.3289473684210526,1.0,0.01803385324877757,0.04757943757951826
0.19499799919967986,0.17631578947368418,1.0,0.027109048665152038,0.07819238937668448
0.30956382553021206,0.9410526315789474,0.0,0.00616101992381704,0.010490761024268663
0.9314925970388155,0.5226315789473683,0.5,0.07491348210498638,0.07327022293714118
0.06782713085234093,0.9673684210526314,0.5,0.001335205019042495,0.004311202248283153
0.5043617446978792,0.6894736842105262,0.0,0.01742398902238078,0.024792338346332606
0.7190876350540216,0.8405263157894736,0.5,0.031223908151616894,0.035320411343570605
0.5715886354541817,0.04473684210526316,0.0,0.168059709172301,0.25344902563822486
0.5689875950380152,0.6831578947368422,0.5,0.02637559649731791,0.03597395934036149
0.8610244097639057,0.8115789473684212,0.5,0.043406373336080065,0.04335969135601142
0.13933573429371748,0.6573684210526316,0.5,0.004473870108232634,0.013028708946134912
0.006442577030812302,0.25157894736842107,0.0,0.0028132520276509115,0.015945325687937502
0.7029611844737895,0.010526315789473675,0.5,0.439733879824017,0.5722495588960871
0.003041216486594639,0.6789473684210525,0.5,0.000858666670749287,0.0049209125731843
0.6678271308523409,0.7847368421052632,0.5,0.02964148163121348,0.035618315665340586
0.2634253701480592,0.35210526315789475,0.5,0.017059512195883548,0.0400274948877126
0.5837134853941577,0.02684210526315789,0.0,0.21270287258133172,0.316940074715517
0.7418567426970788,0.6942105263157894,1.0,0.04800418506918194,0.05542950607475697
0.7606242496998799,0.4594736842105263,1.0,0.07337813531863381,0.08552917833950469
0.4452981192476992,0.2663157894736842,0.0,0.0350488170132061,0.06000527640181582
0.596638655462185,0.7089473684210525,0.0,0.02197998304447285,0.02796721814366039
0.1316526610644258,0.8752631578947367,0.5,0.0029823621524876125,0.008149513111859779
0.898999599839936,0.5452631578947367,0.5,0.06789984326531406,0.06805886413918685
0.36662665066026406,0.7752631578947369,1.0,0.014959100036793543,0.0271973155903528
0.1264105642256903,0.8968421052631579,0.0,0.0020373838875596363,0.004952466191826037
0.5543817527010804,0.6589473684210525,0.0,0.02105276753301507,0.028430646128290563
0.35506202480992394,0.8152631578947367,1.0,0.013602906722679293,0.02500015443209637
0.7826730692276911,0.27842105263157896,1.0,0.11943927946340334,0.139023198857677
0.5686674669867948,0.4663157894736842,0.5,0.03781119361716542,0.053622628340169246
0.6251300520208083,0.8657894736842104,0.0,0.01943482812864412,0.023127988525240027
0.07426970788315324,0.7894736842105263,1.0,0.002626340874630382,0.009636954344562186
0.9729891956782712,0.3868421052631579,0.5,0.1058180667413772,0.10168296411434918
0.9417366946778711,0.9363157894736842,0.5,0.04393291618080894,0.0403949925238257
0.08579431772709084,0.3973684210526316,0.5,0.005136372323171981,0.01939600691934533
0.7645858343337335,0.7026315789473683,0.0,0.033001458387279824,0.03554082955245074
0.9859143657462985,0.7215789473684211,1.0,0.07397217974685279,0.06867777560143531
0.09131652661064427,0.8278947368421052,1.0,0.002917635243384468,0.009888264073926336
0.3496198479391756,0.2731578947368421,0.0,0.024585885964566574,0.04898856931159523
0.7497799119647859,0.0005263157894736872,0.5,0.5783583058893905,0.716721301067425
0.7220888355342137,0.4489473684210526,0.5,0.056811271062662004,0.06807289100535276
0.8241696678671468,0.73,1.0,0.05430037869921361,0.05775406337803533
0.2953581432573029,0.3042105263157895,1.0,0.0273556199992686,0.06166900938552868
0.2741896758703481,0.1463157894736842,0.0,0.030207673100684923,0.07182877664262825
0.17294917967186874,0.8689473684210527,0.0,0.0031083936597486456,0.006948552490090961
0.1995998399359744,0.9957894736842106,0.0,0.003146126433899489,0.006175940510430822
0.8312925170068028,0.22789473684210526,0.0,0.10378224634823341,0.1141789207438575
0.6650660264105643,0.9263157894736842,0.0,0.02007357727083517,0.02264393217231729
0.5474589835934374,0.628421052631579,0.0,0.02162222326478013,0.029655273294066566
0.9278111244497802,0.7010526315789474,0.5,0.056549178117596896,0.05423044810815376
0.41036414565826335,0.7452631578947368,0.5,0.014878014550325877,0.024639019946199985
0.8365346138455383,0.9342105263157894,0.0,0.029039972529319294,0.02810601440203983
0.14041616646658667,0.8452631578947367,1.0,0.004268157685791259,0.012251511812785899
0.27090836334533813,0.9389473684210525,1.0,0.008175506801712935,0.01693867916040888
0.6056422569027611,0.9805263157894737,0.0,0.016307189605143393,0.019239259349734375
0.5593037214885954,0.07999999999999999,0.5,0.1473767594821743,0.22536891581234042
0.9139655862344938,0.8210526315789475,0.0,0.03820912956043454,0.035469346920322824
0.7018807523009203,0.3405263157894737,0.5,0.0695728890714768,0.08650951763979747
0.8626250500200081,0.024736842105263154,1.0,0.601872710156823,0.6661855423323508
0.7664265706282514,0.7994736842105263,0.0,0.029244602135399755,0.03085381944796064
0.5533013205282113,0.9557894736842105,0.0,0.014496085863874856,0.018165449415628178
0.9388955582232894,0.611578947368421,0.5,0.06560196824113783,0.06306249306211632
0.4545818327330933,0.6536842105263156,0.5,0.01964924028454114,0.031186091098970727
0.450860344137655,0.7210526315789474,0.0,0.014077706124932799,0.021256298206091387
0.11280512204881948,0.9436842105263157,0.0,0.0016498205457329443,0.003974875253010414
0.8073629451780713,0.27947368421052626,1.0,0.12516781855674972,0.14220174837061503
0.4601040416166467,0.6994736842105262,0.5,0.018717379230083403,0.029199535552712805
0.2368547418967587,0.5415789473684209,1.0,0.012208642946316673,0.02968892566642778
0.34841936774709886,0.848421052631579,1.0,0.012726903419802559,0.023486628875117044
0.4364145658263306,0.20578947368421052,1.0,0.06370204674959833,0.11428370311561076
0.9283713485394158,0.6378947368421053,0.5,0.06188166762740235,0.059801661203386085
0.9274509803921569,0.8126315789473684,0.0,0.039557225460814756,0.036386800308048674
0.47743097238895565,0.3331578947368421,0.5,0.0395563731253874,0.0647456215619437
0.0885954381752701,0.09052631578947368,0.5,0.018822063706237704,0.0753124641650617
0.2639855942376951,0.24684210526315792,1.0,0.028648760110740763,0.06956565275764154
0.5448179271708684,0.5831578947368421,0.5,0.028727804340635724,0.04108863075754162
0.6759103641456583,0.8842105263157896,0.0,0.021581043555050864,0.024325117778975093
0.9229291716686676,0.6584210526315788,0.5,0.059476285525877436,0.057583181252357125
0.42957182873149263,0.006315789473684219,0.0,0.18495167354243583,0.3438163665703193
0.7050420168067228,0.4568421052631579,1.0,0.06535591163881617,0.08066313059528482
0.6507803121248499,0.5584210526315789,1.0,0.0478736198422807,0.0618560459604355
0.4173269307723089,0.8305263157894738,0.5,0.013668818122393574,0.021968826334173498
0.43845538215286123,0.8536842105263156,0.0,0.011373032027335472,0.01677183702653725
0.7563025210084033,0.9978947368421054,1.0,0.03489608816121012,0.038251445411615334
0.3769107643057223,0.47473684210526307,1.0,0.025014452563421823,0.04725359674007401
0.6966386554621848,0.9210526315789473,1.0,0.033044853174526156,0.03876960602513976
0.14565826330532217,0.3394736842105263,0.5,0.009345403362226709,0.02936991271646411
0.6160864345738295,0.8057894736842104,0.0,0.020389915735908072,0.024841232356649187
0.6287715086034413,0.74,0.5,0.028521199519553196,0.03599210439208841
0.3699479791916767,0.14210526315789473,1.0,0.06787487815862708,0.1370173270191005
0.2354141656662665,0.7226315789473685,1.0,0.009040711230827433,0.021187934393113637
0.8541816726690676,0.7215789473684211,0.0,0.038626935604639534,0.038308533553723864
0.7088835534213684,0.27842105263157896,1.0,0.10202537974564345,0.1281122027799996
0.9100840336134455,0.533157894736842,0.5,0.0707518756870199,0.07036146241359716
0.7173269307723089,0.09421052631578947,1.0,0.2356931211456183,0.2995727515677926
0.09555822328931574,0.4473684210526316,1.0,0.006157909152408803,0.02264088293000236
0.641576630652261,0.614736842105263,1.0,0.04277954091794692,0.05542770649238054
0.3334933973589435,0.5531578947368421,1.0,0.018350099895232137,0.03680961679106369
0.8931572629051621,0.628421052631579,1.0,0.07141697048639821,0.07226967477461689
0.6188475390156063,0.06789473684210526,1.0,0.2287948127491868,0.32636487438583095
0.18211284513805526,0.8510526315789475,0.0,0.003402917388386572,0.0075436394696823846
0.5160064025610245,0.9478947368421053,0.0,0.01310447700148536,0.017137191248740635
0.6707883153261305,0.3057894736842105,0.5,0.07117012147927515,0.09199698669241942
0.7915966386554623,0.5026315789473685,0.5,0.059392270284918114,0.06594441015900054
0.8119647859143659,0.21736842105263154,1.0,0.15562638409864255,0.1771995742574818
0.2731892757102841,0.5989473684210527,0.5,0.010670760305844958,0.023074591214296634
0.0821528611444578,0.01526315789473684,0.0,0.0314050624920595,0.12999302100757332
0.03137254901960784,0.3636842105263158,0.5,0.00332901172980829,0.016188424120717
0.5595438175270109,0.01894736842105263,0.5,0.2741666979808888,0.4231238755149561
0.031172468987595042,0.08368421052631578,0.5,0.01234082703375041,0.06236796541365138
0.7962384953981594,0.7526315789473683,0.0,0.033016943333370054,0.03422953255700472
0.7470988395358145,0.028421052631578944,0.0,0.3050072233767394,0.3766987743184982
0.2398559423769508,0.27842105263157896,0.0,0.015104742916638245,0.037244237780521196
0.7206482593037216,0.4189473684210527,0.0,0.04864080615455318,0.05767116693107
0.26958783513405365,0.12473684210526315,0.0,0.03333569679156202,0.08048661002292631
0.3328931572629052,0.5273684210526315,0.0,0.012477878776017005,0.023800965856666446
0.31052420968387356,0.004210526315789477,0.5,0.15557089203126992,0.3572287706722113
0.34861944777911164,0.13736842105263156,0.5,0.05304284639794522,0.11055212038270405
0.9429771908763507,0.7478947368421052,1.0,0.06634636402411365,0.06358670279065348
0.7543817527010803,0.7594736842105263,0.0,0.02995004162242108,0.032198914011811276
0.8637855142056825,0.9294736842105262,1.0,0.04653283307584505,0.04671415162659807
0.2660264105642257,0.25,0.0,0.01879037033330081,0.044169498901824394
0.7448979591836735,0.973157894736842,0.0,0.02300277499977208,0.023871452478732763
0.9694277711084436,0.6984210526315788,0.5,0.061095906778226586,0.05668432053058504
0.4781112444977991,0.15421052631578946,0.0,0.060429915912359626,0.10115245326497019
0.9082833133253301,0.7815789473684209,0.5,0.04920057804913161,0.04743824107385948
0.6230892356942777,0.7857894736842104,0.0,0.021280378151211816,0.025858327216169492
0.4760304121648659,0.28947368421052627,1.0,0.054135971776679906,0.09045014066310642
0.7590636254501801,0.1063157894736842,0.5,0.19651824369001342,0.23785299995150547
0.2391756702681072,0.733157894736842,1.0,0.009078251896842946,0.02105373399388484
0.22769107643057224,0.9189473684210527,0.5,0.005363425391357867,0.011497786917087539
0.8506202480992398,0.726842105263158,1.0,0.057432574136780906,0.059674776525183416
0.9357743097238895,0.08210526315789474,1.0,0.39444485994572154,0.406420217501288
0.0004401760704281499,0.46157894736842103,0.0,0.0010960551879452803,0.00646873097712374
0.5700280112044818,0.9431578947368422,0.5,0.01926456156951591,0.02497261570071866
0.5304121648659463,0.3226315789473684,1.0,0.0576771015982641,0.08899327453168056
0.6744297719087635,0.9678947368421054,0.0,0.019653452589359948,0.021764428856315757
0.27214885954381757,0.2942105263157894,0.0,0.016716923069998463,0.038311918419598204
0.23821528611444576,0.8542105263157895,0.0,0.004791075013422864,0.009522645948399569
0.6981592637054823,0.9463157894736842,1.0,0.03229494933693676,0.037703747989199086
0.20596238495398156,0.9278947368421051,0.0,0.0035826222996770555,0.0072540175651680545
0.6957182873149259,0.3778947368421052,1.0,0.07592586891095209,0.09555394042077076
0.6433373349339735,0.4031578947368421,1.0,0.06340329994620585,0.0842815110160876
0.8099639855942378,0.5626315789473684,1.0,0.06742275961435605,0.07405444492299175
0.38935574229691877,0.421578947368421,0.0,0.0191953922409745,0.034422821121954925
0.266546618647459,0.1368421052631579,1.0,0.046421572689795326,0.11428467167881215
0.14689875950380155,0.14736842105263157,0.5,0.01949600202590745,0.06390446556498505
0.8041216486594638,0.1768421052631579,0.0,0.1204460232940518,0.13710770421997193
0.9991196478591438,0.04894736842105263,0.5,0.482199799461944,0.4713624350050072
0.811484593837535,0.41526315789473683,0.5,0.0735883261501792,0.08115817702026523
0.8943977591036416,0.30842105263157893,0.5,0.1121879643241153,0.11633575406643015
0.7264505802320929,0.7710526315789474,1.0,0.041982734169286585,0.04875301506806401
0.17170868347338936,0.5763157894736841,0.5,0.006438150376242034,0.017604850739807762
0.6384953981592638,0.2631578947368421,0.5,0.07495582670735204,0.10113308229308134
0.43373349339735895,0.8205263157894735,0.0,0.011655291340499072,0.017471631609322504
0.6367747098839536,0.4494736842105262,1.0,0.05654909423663201,0.07528408846408162
0.2164865946378552,0.7910526315789475,0.0,0.004620964163892133,0.00986486099948256
0.3454581832733093,0.8305263157894738,0.0,0.00825177689472081,0.013926786600670366
0.9696678671468588,0.41947368421052633,0.5,0.09786753022026108,0.09393308175198087
0.6488195278111244,0.6626315789473685,0.0,0.02679170091652368,0.03257823313804434
0.4884753901560625,0.4757894736842105,0.5,0.029565195245703845,0.04640841597109468
0.6595838335334134,0.6178947368421053,0.5,0.03655818154712631,0.045556815888595184
0.9575430172068828,0.18368421052631578,1.0,0.23316020150173902,0.23351441533051795
0.4480192076830732,0.6173684210526316,0.5,0.020336679295176147,0.032822900320729445
0.9063625450180073,0.7657894736842106,0.5,0.04999301121672989,0.04838048164881593
0.6653861544617847,0.23789473684210521,1.0,0.10543440354355581,0.1395358898722096
0.32152861144457784,0.21473684210526317,1.0,0.04098010047804135,0.08921358019790433
0.8024409763905564,0.8421052631578947,0.0,0.02999136395229691,0.030401478797686954
0.30752300920368153,0.15526315789473685,0.5,0.04125688608885102,0.09249473892617673
0.18483393357342937,0.35210526315789475,0.5,0.011435024759899205,0.03217181276236498
0.014205682272909165,0.8594736842105262,0.5,0.0006515320776379148,0.0031907534928647795
0.07266906762705078,0.3231578947368421,0.0,0.004410243438642417,0.01747883133713664
0.48147258903561424,0.6457894736842105,0.5,0.021639571229794888,0.033167718206028235
0.023449379751900756,0.3684210526315789,0.0,0.002216332443616003,0.011089555791065945
0.12937174869947976,0.16210526315789472,0.0,0.012918355755910542,0.04398286248359917
0.5677470988395359,0.9636842105263157,1.0,0.022895254473988002,0.030669958608927753
0.5144057623049219,0.5363157894736841,0.5,0.028525433547693574,0.04277043304767002
0.06910764305722289,0.30999999999999994,1.0,0.007193441341715745,0.03004198707198307
0.07422969187675066,0.8563157894736841,0.5,0.0017594475921556404,0.005895382099563714
0.05718287314925974,0.6542105263157894,1.0,0.002802587005767958,0.011507691840325905
0.27563025210084036,0.8778947368421053,1.0,0.008980528655964267,0.018713274931819984
0.03805522208883555,0.5142105263157895,0.0,0.0017002931377633392,0.007455579238351932
0.2472589035614246,0.010526315789473675,0.0,0.08658691888913479,0.225881366441471
0.5893157262905162,0.14263157894736841,0.0,0.0871854271929115,0.12618807832550533
0.8877150860344138,0.5552631578947369,0.5,0.06537972844574037,0.06608427947927724
0.6366946778711484,0.8273684210526315,1.0,0.03179984680800564,0.04023560330885519
0.8082833133253302,0.8899999999999999,1.0,0.04348728270949655,0.046052850093255576
0.6076830732292917,0.4610526315789473,1.0,0.05140356987641241,0.07067230236711705
0.6927170868347339,0.5631578947368421,0.5,0.043121307014978426,0.0523450956099544
0.8232092837134855,0.8905263157894738,0.5,0.03683110199122458,0.03757897119764399
0.04853941576630652,0.06526315789473686,0.5,0.01685045413058107,0.07906037973518251
0.43713485394157664,0.5226315789473683,0.0,0.018452557186953277,0.02998702581599
0.11764705882352944,0.08052631578947367,0.5,0.02483359118736312,0.09026958835893596
0.1288115246098439,0.01473684210526316,0.5,0.053788697859489115,0.19130237365610234
0.4824729891956783,0.5605263157894738,0.0,0.019944215331689823,0.03016601986528058
0.8000800320128052,0.17105263157894735,0.0,0.12258990649264534,0.14022793079457774
0.432733093237295,0.5805263157894736,1.0,0.025061866673251037,0.042617771819611246
0.9887555022008805,0.6299999999999999,1.0,0.08444765668326353,0.07894324897859813
0.4376950780312125,0.5136842105263157,0.5,0.023455670084646045,0.03925235524947283
0.06922769107643056,0.8089473684210526,0.0,0.0012606123929337991,0.003927814890614842
0.45358143257302924,0.02631578947368421,0.0,0.14861737729025168,0.26508032428320183
0.5694677871148459,0.15947368421052632,0.0,0.07614432535357414,0.11259972495356521
0.2863145258103241,0.38736842105263153,1.0,0.02114979342128093,0.0478127798616309
0.5229291716686675,0.8521052631578947,0.0,0.014909617362078888,0.019871751941643957
0.5667466986794718,0.2684210526315789,1.0,0.07459543847057659,0.11062760413671481
0.9634653861544618,0.17894736842105263,1.0,0.24040274601418785,0.23967205441097825
0.9847539015606244,0.1852631578947368,0.0,0.16209535493314023,0.15691204364370429
0.4719087635054022,0.391578947368421,0.0,0.027045765319630752,0.04326449290960228
0.32765106042416975,0.39684210526315783,0.5,0.020090377351224223,0.04119496521124627
0.1787515006002401,0.0026315789473684223,1.0,0.10627138857614474,0.32942002406057735
0.9698679471788718,0.5647368421052632,0.5,0.07461408229216547,0.0703566137622929
0.45698279311724693,0.6963157894736842,0.0,0.014873645719685611,0.022435077448225073
0.3883953581432574,0.584736842105263,0.0,0.013958743436005245,0.023943147513169734
0.3591436574629852,0.43842105263157893,1.0,0.02524544164349064,0.049444675242917374
0.8757102841136455,0.8089473684210526,0.5,0.04478540011885007,0.04420102179385366
0.8815926370548222,0.36263157894736836,0.5,0.09511244515846487,0.09907581276337336
0.18935574229691882,0.6673684210526316,0.0,0.004758601555562773,0.011410804684065473
0.5828731492597039,0.5205263157894737,0.0,0.028508426038644688,0.038452712659755126
0.7140856342537014,0.5463157894736843,0.5,0.046564309477126725,0.055438140199578975
0.34597839135654257,0.7173684210526317,0.5,0.012154630326941505,0.022377833129012918
0.9496198479391758,0.29368421052631577,1.0,0.1565819564379056,0.15621523501304233
0.10756302521008404,0.7357894736842105,0.0,0.002252779984113106,0.006472293983737014
0.7646658663465387,0.9789473684210528,1.0,0.03619992538106962,0.039467019322064985
0.20336134453781513,0.9473684210526316,0.5,0.004490155572504181,0.01000703174990778
0.028091236494597827,0.28105263157894733,1.0,0.005383928681580403,0.027179525371135674
0.8201280512204883,0.1294736842105263,0.5,0.1940452949545321,0.22036761951668038
0.5046418567426971,0.1063157894736842,0.0,0.08534334535825264,0.13900698961959226
0.9736294517807125,0.38526315789473686,0.0,0.08591645114742273,0.08152526301739185
0.20780312124849942,0.8973684210526316,0.0,0.003775725402844061,0.007753769729892852
0.3693477390956383,0.9547368421052631,0.5,0.009921944628745558,0.01655359207810978
0.789435774309724,0.9694736842105265,0.0,0.02541999886803267,0.025408194315602595
0.29963985594237696,0.7557894736842103,1.0,0.011695182465359711,0.023948571473581468
0.4460584233693478,0.11947368421052632,0.0,0.06602321128936363,0.11674173969055594
0.5138455382152862,0.578421052631579,0.5,0.026507500093902483,0.0394589173943791
0.11676670668267308,0.638421052631579,0.0,0.002950941103241459,0.008711514450695594
0.7876350540216086,0.7047368421052631,0.0,0.03454942980946299,0.03642173758158486
0.08991596638655458,0.763157894736842,1.0,0.0031928003399134524,0.011090636068321275
0.25354141656662665,0.9815789473684209,0.0,0.004434805419703594,0.00805683026809765
0.07915166066426571,0.18421052631578946,1.0,0.012543052225517739,0.05143158160713693
0.584313725490196,0.7021052631578948,0.0,0.021475082557874503,0.027742949379065796
0.2512204881952781,0.8742105263157893,0.0,0.005009792408780085,0.009640535650120375
0.21984793917567025,0.5289473684210526,1.0,0.011461948511688882,0.02903961193905595
0.3789515806322529,0.3094736842105263,1.0,0.037188212159339096,0.07198142718500315
0.5863545418167269,0.8421052631578947,0.5,0.022530601428190685,0.029245347650302435
0.6831932773109244,0.04526315789473684,1.0,0.32814421939349514,0.435452144199763
0.8238895558223289,0.3194736842105263,0.5,0.09512330765997074,0.10502667520833725
0.5232092837134854,0.12736842105263158,1.0,0.1190025431411189,0.19043267434494707
0.055062024809924004,0.35631578947368414,0.5,0.00437093624776012,0.018937552910591925
0.9736294517807125,0.07526315789473684,1.0,0.44383517600787026,0.44299012986413344
0.808483393357343,0.8310526315789473,0.5,0.0382262418786549,0.03985947071587268
0.8388555422168869,0.11947368421052632,1.0,0.257990656703426,0.28923683979760756
0.952420968387355,0.26421052631578945,0.0,0.11484565223018448,0.1128949339992174
0.8716686674669869,0.06473684210526315,1.0,0.40317782657525836,0.4407618107558146
0.4592637054821929,0.6199999999999999,0.5,0.02099900696964613,0.033346056327236695
0.5308523409363746,0.746315789473684,0.5,0.021762130310428812,0.030699321621047382
0.10540216086434573,0.21947368421052632,0.5,0.010648797462417148,0.03912536504746186
0.8159263705482194,0.9057894736842105,0.0,0.02871265121053344,0.028422348995784892
0.2980392156862745,0.08842105263157896,1.0,0.07162207399016211,0.16661652135772417
0.6702681072428973,0.8926315789473684,0.5,0.026289250273160876,0.030935539847409856
0.9601040416166469,0.4031578947368421,0.5,0.09974056755630933,0.09667302724643981
0.9749099639855943,0.4110526315789474,1.0,0.12191319295568238,0.11774331643724048
0.6113645458183274,0.578421052631579,0.5,0.03455346159622632,0.0457107177974889
0.048419367747098846,0.641578947368421,1.0,0.0026092122411854064,0.011214175127475764
0.0831132452981192,0.5868421052631578,0.5,0.00321608797313239,0.011606053994828317
0.43597438975590236,0.07368421052631577,1.0,0.13125924656813523,0.24024724313637089
